NlmUniqueID	DOI
0153662	0.0
0153706	0.0
0154352	0.0
0154402	2.0
0154405	0.0
0154411	0.0
0154510	0.0
0154572	0.0
0154621	0.0
0154627	2089.0
0154702	0.0
0154720	11832.0
0154722	1007.0
01550070R	0.0
0155012	0.0
01550150R	0.0
01550470R	0.0
0155112	0.0
0155157	49136.0
0155161	0.0
0155412	11.0
0156007	0.0
0156010	0.0
0156105	1640.0
0156373	8.0
0156503	0.0
0157227	0.0
0157312	2982.0
0157313	4973.0
0157375	12769.0
0157555	0.0
0157725	0.0
0157752	0.0
0161006	0.0
0161067	1.0
0161143	0.0
0161145	0.0
0161312	0.0
0162114	0.0
0162115	0.0
0162324	813.0
0163114	1583.0
0163160	0.0
0163161	2503.0
0163320	0.0
0163356	0.0
0163572	0.0
0163727	0.0
0164074	3430.0
0164673	0.0
0165035	3954.0
0165053	4394.0
0165105	0.0
0165107	0.0
0165115	0.0
0165250	0.0
0165253	1.0
0165261	1.0
0165371	0.0
0165372	0.0
0165447	0.0
0165540	1107.0
0165543	1206.0
0165563	0.0
0165700	0.0
0165703	0.0
0166060	0.0
0166161	3569.0
0166245	0.0
0166253	0.0
0166276	72.0
0166302	84.0
0166506	0.0
0166656	8.0
0167520	0.0
0167652	1.0
0170272	1.0
0170466	0.0
0170663	7.0
0170720	0.0
0170721	0.0
0170774	0.0
0171203	0.0
0171206	3.0
0171440	0.0
0171527	0.0
0171530	0.0
0171545	1.0
0171671	1131.0
0171675	41.0
0171744	0.0
0172416	0.0
0172445	4.0
0172512	0.0
0172611	0.0
0172707	0.0
0173113	0.0
0173166	802.0
0173225	3815.0
0173320	5481.0
0173343	2.0
0173401	2473.0
0173426	0.0
0173510	0.0
0173540	96.0
0173555	841.0
0173665	141.0
0173712	0.0
0173721	0.0
0174016	0.0
0174065	0.0
0174072	0.0
0174107	1017.0
0174160	0.0
0174345	0.0
0174412	0.0
0174554	0.0
0174741	0.0
0174752	2557.0
0174763	3647.0
0175010	0.0
0175317	0.0
0175320	0.0
0175372	0.0
0175373	0.0
0175411	5241.0
0175730	0.0
0176400	37.0
0176472	0.0
0177054	0.0
0177061	48.0
0177067	0.0
0177222	0.0
0177346	2441.0
0177570	0.0
0177625	2086.0
0177654	0.0
0177667	0.0
0177722	8315.0
01920610R	0.0
0200114	5.0
0200142	0.0
0200317	0.0
0200321	0.0
0200355	0.0
0200443	831.0
0200445	3965.0
0200525	2951.0
0200547	606.0
0200552	0.0
0200570	0.0
0200600	473.0
0200651	0.0
0200722	20.0
0200733	0.0
0201010	730.0
0201163	0.0
0201270	0.0
0201543	367.0
0201723	0.0
0201746	4.0
0202051	0.0
0202216	0.0
0202364	0.0
0202411	0.0
0202453	0.0
0202503	757.0
0202532	0.0
0202673	0.0
0203020	0.0
0203241	84.0
0203246	37.0
0203272	0.0
0203526	2677.0
0203704	3.0
0203706	8175.0
0203727	4555.0
0203744	0.0
0204003	0.0
0204022	0.0
0204031	7.0
0204056	0.0
0204061	0.0
0204062	0.0
0204063	0.0
0204167	3929.0
0204174	0.0
0204202	0.0
0204240	0.0
0204271	1.0
0204303	0.0
0204311	0.0
0204312	0.0
0204313	0.0
0204314	0.0
0204315	105.0
0204370	0.0
0204372	0.0
0204446	0.0
0204447	0.0
0204522	4809.0
0204543	416.0
0204544	0.0
0204634	8128.0
0204655	0.0
0204750	2284.0
0204770	0.0
0204776	0.0
0205024	0.0
0205025	0.0
0205027	0.0
0205044	0.0
0205061	0.0
0205132	0.0
0205135	0.0
0205312	0.0
0205360	0.0
0205463	0.0
0205535	966.0
0205544	191.0
0205554	0.0
0205621	894.0
0205742	1.0
0206036	0.0
0206214	0.0
0206433	4.0
0206462	0.0
0206650	6.0
0206765	0.0
0207020	0.0
0207224	15132.0
0207227	0.0
0207257	0.0
0207266	0.0
0207277	38684.0
0207314	0.0
0207512	0.0
0207705	19.0
0207712	0.0
0207715	0.0
0210120	34.0
0210137	0.0
0210174	11136.0
0210223	0.0
0210453	878.0
0210532	0.0
0210575	0.0
0210606	0.0
0211167	0.0
0211233	0.0
0211301	5892.0
0211320	0.0
0211405	0.0
0211526	87.0
0211607	2567.0
0211620	0.0
0211626	0.0
0211627	3.0
0211630	100.0
0212020	0.0
0212044	0.0
0212157	0.0
0212203	0.0
0212271	20786.0
0212342	383.0
0212412	0.0
0212414	0.0
0212457	1754.0
0212475	0.0
0212476	0.0
0212477	0.0
0212502	0.0
0212503	82.0
0212627	4897.0
0213155	37705.0
0213157	0.0
0213264	11718.0
0213316	101.0
0213341	3771.0
0213515	0.0
0213554	0.0
0213640	2643.0
0213744	0.0
0214055	4297.0
0214141	0.0
0214274	0.0
0214330	0.0
0214725	6.0
0214745	3769.0
0215145	11.0
0215166	12762.0
0215224	0.0
0215244	197.0
0215333	5594.0
0215413	2.0
0215633	3.0
0215645	744.0
0215776	0.0
0216004	0.0
0216026	2.0
0216065	4.0
0216146	0.0
0216147	0.0
0216416	6.0
0216424	0.0
0216453	0.0
0216507	0.0
0216540	79.0
0216650	0.0
0216665	17.0
0216704	0.0
0216750	0.0
0217007	640.0
0217057	0.0
0217101	0.0
0217132	9165.0
0217224	0.0
0217241	71.0
0217255	0.0
0217410	5243.0
0217440	1104.0
0217457	1.0
0217513	95546.0
0217641	1417.0
0217646	0.0
0217764	4631.0
0220042	0.0
0220077	0.0
0220203	0.0
0221122	0.0
0221123	0.0
0221217	0.0
0221302	0.0
0221461	0.0
0221541	0.0
0221542	0.0
0221656	0.0
0222052	0.0
0222355	0.0
0222472	0.0
0222526	3454.0
0222527	257.0
0222643	10500.0
0222673	0.0
0223141	0.0
0223163	0.0
0223727	0.0
0224131	8288.0
0224156	0.0
0224216	0.0
0224555	0.0
0224707	0.0
0225165	45.0
0225346	0.0
0225403	0.0
0225531	0.0
0225602	0.0
0225640	0.0
0225652	0.0
0225721	59.0
0226040	12879.0
0226072	0.0
0226200	0.0
0226300	0.0
0226412	0.0
0226524	0.0
0226533	0.0
0226630	0.0
0226633	0.0
0226646	0.0
0226661	747.0
0226703	1704.0
0227276	8642.0
0227500	0.0
0227625	3.0
0227717	1.0
0227721	0.0
0227735	0.0
0227771	0.0
0230021	0.0
0230027	7441.0
0230326	0.0
0230462	0.0
0230511	0.0
0230530	0.0
0231335	36160.0
0231342	3615.0
0231364	11.0
0231433	9.0
0231601	753.0
0231714	2056.0
0231737	237.0
0231740	0.0
0231743	0.0
0232025	0.0
0232053	0.0
0232054	0.0
0232060	0.0
0232533	0.0
0232536	0.0
0232664	0.0
0232761	69.0
0233051	0.0
0233223	473.0
0233261	0.0
0233332	0.0
0233411	1.0
0233416	9.0
0233441	0.0
0233525	0.0
0233711	113.0
0233767	0.0
0234014	402.0
0234022	1.0
0234024	13.0
0234040	0.0
0234121	0.0
0234122	0.0
0234123	0.0
0234135	15120.0
0234146	0.0
0234153	0.0
0234221	0.0
0234223	0.0
0234254	0.0
0234361	7153.0
0234403	0.0
0234431	0.0
0234432	0.0
0234640	0.0
0234777	0.0
0235066	23.0
0235076	0.0
0235077	0.0
0235146	0.0
0235147	0.0
0235232	0.0
0235266	21489.0
0235326	0.0
0235375	1.0
0235416	95.0
0235420	0.0
0235424	6.0
0235440	0.0
0235532	0.0
0235614	0.0
0235616	0.0
0235650	0.0
0235674	0.0
0235700	26.0
0235727	0.0
0235734	0.0
0236000	0.0
0236073	0.0
0236217	12799.0
0236257	0.0
0236354	1401.0
0236454	733.0
0236512	2176.0
0236526	0.0
0236562	15.0
0236563	92.0
0236600	187.0
0236624	0.0
0236671	4468.0
0236701	2.0
0236760	4676.0
0237013	512.0
0237062	1.0
0237113	82.0
0237447	0.0
0237475	0.0
0237704	0.0
0237725	1.0
0240017	0.0
0240207	6.0
0240210	3.0
0240221	0.0
0240227	0.0
0240376	0.0
0240536	130.0
0240537	242.0
0240775	3.0
0241032	374.0
0241035	19.0
0241111	820.0
0241212	733.0
0241230	0.0
0241370	0.0
0241423	7.0
0241742	0.0
0242105	2.0
0242232	0.0
0242245	0.0
0242260	0.0
0242271	1.0
0242473	1.0
0242534	1554.0
0242543	14685.0
0242551	2.0
0242561	10.0
0242574	595.0
0242621	14204.0
0242625	0.0
0242626	0.0
0242654	0.0
0242726	3669.0
0242753	0.0
0242772	0.0
0242776	0.0
0243036	0.0
0243214	0.0
0243242	48.0
0243274	0.0
0243300	0.0
0243343	0.0
0243471	0.0
0243532	25903.0
0243575	0.0
0243601	0.0
0243617	0.0
0243623	0.0
0243625	0.0
0243626	2.0
0243631	0.0
0243633	0.0
0243634	0.0
0243663	0.0
0243670	101.0
0243704	13939.0
0243705	14621.0
0243706	1354.0
0243711	1596.0
0243721	0.0
0243736	0.0
0243753	0.0
0244135	287.0
0244160	6113.0
0244306	562.0
0244324	0.0
0244734	1.0
0244736	54.0
0244762	333.0
0244770	0.0
0245014	0.0
0245020	0.0
0245021	0.0
0245073	160.0
0245075	2134.0
0245120	0.0
0245122	31.0
0245205	7.0
0245331	6516.0
0245510	0.0
0245567	0.0
0245613	0.0
0245617	258.0
0245775	0.0
0246004	66.0
0246127	32309.0
0246161	0.0
0246274	0.0
0246306	0.0
0246313	48.0
0246434	0.0
0246623	0.0
0246646	0.0
0246655	0.0
0247035	2119.0
0247036	0.0
0247037	0.0
0247061	0.0
0247132	2.0
0247267	58.0
0247437	1328.0
0247440	0.0
0247470	0.0
0247551	3505.0
0247660	53527.0
0247674	22.0
0247704	13.0
0247713	853.0
0247725	0.0
0247735	0.0
0250101	23.0
0250142	7425.0
0250143	8834.0
0250354	0.0
0250365	3204.0
0250415	91.0
0250640	0.0
0250641	866.0
0250655	100.0
0250660	0.0
0251004	0.0
0251025	55.0
0251041	2.0
0251043	0.0
0251060	0.0
0251103	0.0
0251150	0.0
0251164	4.0
0251242	0.0
0251374	13.0
0251404	52.0
0251711	2631.0
0252005	1135.0
0252023	0.0
0252052	528.0
0252155	17.0
0252175	1.0
0252510	46.0
0252744	0.0
0253002	65.0
0253023	1.0
0253025	0.0
0253026	0.0
0253044	0.0
0253145	0.0
0253210	0.0
0253226	0.0
0253250	0.0
0253341	2.0
0253357	24290.0
0253456	312.0
0253553	0.0
0253612	0.0
0253635	1.0
0253653	0.0
0253663	0.0
0253664	8279.0
0253667	0.0
0253702	0.0
0253720	0.0
0253725	247.0
0253745	0.0
0253777	0.0
0254007	1.0
0254060	0.0
0254146	0.0
0254164	203.0
0254212	20.0
0254404	8.0
0254440	0.0
0254463	1501.0
0254511	2.0
0254561	0.0
0254674	3.0
0254714	0.0
0254724	0.0
0254763	0.0
0255122	35.0
0255141	0.0
0255314	0.0
0255445	0.0
0255452	102.0
0255562	73064.0
0256003	0.0
0256144	0.0
0256173	0.0
0256422	2162.0
0256541	0.0
0256550	0.0
0256644	334.0
0256711	0.0
0256714	26.0
0256765	0.0
0257163	3.0
0257341	531.0
0257576	30.0
0257746	0.0
0260125	4768.0
0260223	0.0
0260231	12080.0
0260316	1860.0
0260564	3684.0
0260622	1.0
0260637	0.0
0260671	345.0
0260701	0.0
0260743	0.0
0261054	0.0
0261057	0.0
0261412	4413.0
0261425	0.0
0261426	0.0
0261505	0.0
0261510	23.0
0261537	0.0
0261652	0.0
