NlmUniqueID	PMID
101181252	131
101181284	136
101181344	51
101181368	198
101182171	8
101182328	106
101182345	24
101182651	1
101183747	1
101183751	4
101183754	2
101183755	347
101184586	32
101184882	75
101185241	4
101185242	87
101185265	6
101185267	59
101185420	66
101185472	42
101186374	174
101186431	4
101186484	32
101186624	646
101187344	57
101187590	1
101188418	35
101188638	393
101188791	61
101189034	18
101189112	16
101189384	73
101189416	81
101189457	200
101189458	84
101189487	6
101189508	6
101189510	2
101189643	112
101189728	98
101189774	66
101189891	19
101189931	12
101190261	173
101190312	94
101190326	357
101190390	63
101190720	268
101190723	323
101190741	530
101190915	17
101193278	1
101193313	71
101193365	32
101193653	107
101194732	1
101194794	54
101195509	3
101196303	47
101196487	37
101196722	155
101196755	371
101196966	56
101197107	106
101197408	55
101197449	316
101197451	90
101197454	54
101197457	34
101197608	105
101197791	370
101197794	434
101197857	7
101197881	52
101198162	3
101198195	60
101198241	41
101199488	6
101199824	189
101200317	359
101200389	9
101200445	55
101200947	92
101201025	176
101201084	4
101201192	93
101201501	48
101201591	99
101201889	249
101201960	18
101202210	74
101204366	8599
101204394	4
101204400	2
101204402	8
101204404	1
101205018	105
101205290	8
101205669	67
101206627	111
101206716	195
101207301	4
101207332	85
101207333	250
101207335	154
101207337	177
101208185	42
101208192	48
101208407	167
101208422	139
101208439	66
101208441	100
101208455	132
101208457	61
101208624	96
101208863	369
101209213	115
101209214	71
101210279	1
101210419	1
101210710	1
101210745	1
101211769	89
101211861	3
101212020	2
101212023	1
101212092	79
101212324	1
101212349	12
101212357	33
101212678	2
101212687	3
101212761	60
101212784	1
101212823	1
101213033	71
101213162	3
101213163	2
101213166	2
101213170	1
101213171	1
101213247	1
101213278	61
101213381	60
101213385	62
101213729	741
101213739	3
101213819	251
101213861	55
101213922	5
101213954	418
101214002	1
101214316	98
101214388	12
101214424	96
101214432	18
101214606	10
101214718	104
101214741	4
101214868	12
101214913	78
101214977	36
101215021	1607
101215093	102
101215359	116
101215604	329
101215688	18
101216893	41
101217089	167
101217269	274
101217933	408
101218222	359
101219148	572
101219668	35
101219871	47
101220458	44
101220684	125
101221755	26
101222144	51
101222274	135
101222431	129
101222433	33
101222974	312
101223106	1
101223209	123
101223545	244
101223548	76
101223836	51
101224380	251
101224383	19
101224773	153
101224806	6
101225070	40
101225105	1
101225175	1
101225531	197
101226123	471
101226212	16
101226299	1
101226346	36
101226721	58
101226876	76
101227436	29
101227511	178
101227560	7
101227566	104
101227575	11
101227686	15
101227779	1
101227890	72
101227995	168
101228183	134
101228232	280
101228421	112
101228422	110
101229003	49
101229024	64
101229224	28
101229646	496
101229715	13
101229718	65
101229731	1
101229936	15
101230058	133
101230060	527
101230445	130
101230541	70
101230586	204
101230653	1
101230693	211
101230758	215
101230869	206
101230907	96
101230972	72
101231005	30
101231007	90
101231179	49
101231284	2
101231360	335
101231417	56
101231512	137
101231526	1
101231642	34
101231644	107
101231645	257
101231669	61
101231694	109
101231818	245
101231934	61
101231951	1
101231974	276
101231976	238
101231977	356
101231978	207
101232233	186
101232234	31
101232337	39
101232529	136
101232704	618
101232986	19
101233054	1
101233055	1
101233061	2
101233132	77
101233142	147
101233144	670
101233150	396
101233156	60
101233160	122
101233161	341
101233170	229
101233220	224
101233223	42
101233311	1
101233393	349
101233661	59
101233663	12
101233809	126
101233819	21
101233985	63
101234011	36
101234082	20
101234168	76
101234237	231
101234238	187
101234311	102
101234500	42
101234521	120
101234523	70
101234999	159
101235076	24
101235219	46
101235322	376
101235325	23
101235328	279
101235338	1322
101235387	11
101235389	89
101235427	44
101235568	341
101235593	2
101235597	32
101235599	132
101235661	51
101235690	87
101235694	143
101235741	522
101235742	43
101235745	81
101236106	3
101236111	125
101236199	1
101236207	1
101236215	1
101236354	48
101236515	56
101236535	90
101237479	82
101237881	121
101237898	2
101237921	100
101237961	36
101237969	30
101238023	111
101238198	7
101238453	1359
101238455	13607
101238549	58
101238551	309
101238758	1
101238921	836
101238922	1028
101239023	45
101239074	584
101239345	141
101239532	1
101239706	34
101239794	20
101239891	28
101240003	71
101240146	46
101240290	33
101240303	96
101240304	351
101240588	1
101241032	23
101241152	127
101241272	1600
101241430	113
101241528	3
101241654	204
101242342	292
101242502	1
101242662	66
101242667	65
101242668	4
101242761	3
101242872	326
101242972	60
