NlmUniqueID	BroadJournalHeading	sherpa_id_x	sherpa_has_oa_path	embargo	sherpa_id_y	embargo_published_version	embargo_accepted_version	sherpa_oa_green	sherpa_id	additional_oa_fee	sherpa_oa_hybrid	DOAJ_Seal	DOAJ
101628476	Public Health	28299.0	yes	12.0	28299.0		12.0	yes	28299.0	yes	hybrid or gold		
101628476	Social Sciences	28299.0	yes	12.0	28299.0		12.0	yes	28299.0	yes	hybrid or gold		
0376611	Environmental Health	21943.0	yes	0.0	21943.0	0.0	0.0	yes				No	yes
0376611	Neoplasms	21943.0	yes	0.0	21943.0	0.0	0.0	yes				No	yes
0376611	Radiology	21943.0	yes	0.0	21943.0	0.0	0.0	yes				No	yes
7906266	Radiology												
101494925	Radiology											No	yes
7610508	Radiology												
8809257	Radiology	11351.0	yes	12.0	11351.0		12.0	yes	11351.0	yes	hybrid or gold		
8008358	Physiology												
9509432	Biochemistry	945.0	yes	12.0	945.0		12.0	yes	945.0	yes	hybrid or gold		
9509432	Cell Biology	945.0	yes	12.0	945.0		12.0	yes	945.0	yes	hybrid or gold		
9509432	Physiology	945.0	yes	12.0	945.0		12.0	yes	945.0	yes	hybrid or gold		
8502670	General Surgery	10812.0	yes	12.0	10812.0		12.0	yes	10812.0	yes	hybrid or gold		
8502670	Neurosurgery	10812.0	yes	12.0	10812.0		12.0	yes	10812.0	yes	hybrid or gold		
9431306	Ophthalmology												
9505927	Ophthalmology	4264.0	yes	12.0	4264.0		12.0	yes	4264.0	yes	hybrid or gold		
9804163	Epidemiology												
9804163	Neoplasms												
0411775	Physical and Rehabilitation Medicine												
101088169	Physical and Rehabilitation Medicine	42868.0	yes	0.0	42868.0	0.0		yes				No	yes
101498465	Physical and Rehabilitation Medicine												
8307649	General Surgery												
8307649	Physical and Rehabilitation Medicine												
8307649	Transplantation												
8410047	Biomedical Engineering												
8410047	Physical and Rehabilitation Medicine												
8604381	Biomedical Engineering												
8604381	Physical and Rehabilitation Medicine												
2985199R	Medicine	17273.0	yes	12.0	17273.0		12.0	yes	17273.0	yes	hybrid or gold		
2985199R	Psychology	17273.0	yes	12.0	17273.0		12.0	yes	17273.0	yes	hybrid or gold		
2985199R	Social Sciences	17273.0	yes	12.0	17273.0		12.0	yes	17273.0	yes	hybrid or gold		
101392167	Nephrology	7719.0	yes	12.0	7719.0		12.0	yes	7719.0	yes	hybrid or gold		
101392167	Nursing	7719.0	yes	12.0	7719.0		12.0	yes	7719.0	yes	hybrid or gold		
9112938	Nephrology	4790.0	yes	12.0	4790.0		12.0	yes	4790.0	yes	hybrid or gold		
9112938	Nutritional Sciences	4790.0	yes	12.0	4790.0		12.0	yes	4790.0	yes	hybrid or gold		
100971636	Physiology	11635.0	yes	0.0	11635.0	0.0	0.0	yes				No	yes
9438792	Reproductive Medicine											No	yes
0376367	Reproductive Medicine												
8808774	Reproductive Medicine												
0225652	Reproductive Medicine												
8001906	Allergy and Immunology	14103.0	yes	12.0	14103.0		12.0	yes	14103.0	yes	hybrid or gold		
8001906	Reproductive Medicine	14103.0	yes	12.0	14103.0		12.0	yes	14103.0	yes	hybrid or gold		
8501885	Psychology	16251.0	yes	12.0	16251.0		12.0	yes	16251.0	yes	hybrid or gold		
8501885	Reproductive Medicine	16251.0	yes	12.0	16251.0		12.0	yes	16251.0	yes	hybrid or gold		
0173343	Reproductive Medicine												
9109126	Pediatrics	6912.0	yes	12.0	6912.0		12.0	yes	6912.0	yes	hybrid or gold		
9109126	Psychology	6912.0	yes	12.0	6912.0		12.0	yes	6912.0	yes	hybrid or gold		
101480094	Public Health												
0206462	Allergy and Immunology												
7501984	Rheumatology	13586.0	yes	6.0	13586.0		6.0	yes	13586.0	yes	hybrid or gold		
7806058	Rheumatology												
101300401	General Surgery	16228.0	yes	12.0	16228.0		12.0	yes	16228.0	yes	hybrid or gold		
101300401	Technology	16228.0	yes	12.0	16228.0		12.0	yes	16228.0	yes	hybrid or gold		
7503104	Anesthesiology												
7503104	Dentistry												
8508122	Public Health	3761.0	yes	12.0	3761.0		12.0	yes	3761.0	yes	hybrid or gold		
7505628	Audiology												
7505628	Speech-Language Pathology												
7503122	Veterinary Medicine											No	yes
7503123	Veterinary Medicine												
7503045	Medicine												
1264241	Critical Care	14108.0	yes	24.0	14108.0		24.0	yes	14108.0	yes	hybrid or gold		
20530710R	Dentistry												
0376370	Health Services	15973.0	yes	12.0	15973.0		12.0	yes	15973.0	yes	hybrid or gold		
0376370	Nursing	15973.0	yes	12.0	15973.0		12.0	yes	15973.0	yes	hybrid or gold		
9206498	Health Services	9522.0	yes	0.0	9522.0		0.0	yes	9522.0	yes	hybrid or gold		
9206498	Nursing	9522.0	yes	0.0	9522.0		0.0	yes	9522.0	yes	hybrid or gold		
0050303	Education	14110.0	yes	24.0	14110.0		24.0	yes	14110.0	yes	hybrid or gold		
0050303	Psychology	14110.0	yes	24.0	14110.0		24.0	yes	14110.0	yes	hybrid or gold		
0376334	Nutritional Sciences	6918.0	yes	12.0	6918.0		12.0	yes	6918.0	yes	hybrid or gold		
1276761	Science												
0413413	Medicine												
9812598	Sports Medicine	12929.0	yes	12.0	12929.0		12.0	yes	12929.0	yes	hybrid or gold		
7507222	Dentistry												
7503044	Dentistry												
101088554	Chemistry Techniques, Analytical	1778.0	yes	12.0	1778.0		12.0	yes	1778.0	yes	hybrid or gold		
7502387	Behavioral Sciences	5737.0	yes	12.0	5737.0		12.0	yes	5737.0	yes	hybrid or gold		
7502387	Psychiatry	5737.0	yes	12.0	5737.0		12.0	yes	5737.0	yes	hybrid or gold		
101230693	Gynecology	3654.0	yes	12.0	3654.0		12.0	yes	3654.0	yes	hybrid or gold		
101230693	Reproductive Medicine	3654.0	yes	12.0	3654.0		12.0	yes	3654.0	yes	hybrid or gold		
101230693	Urology	3654.0	yes	12.0	3654.0		12.0	yes	3654.0	yes	hybrid or gold		
0062647	Behavioral Sciences	5738.0	yes	12.0	5738.0		12.0	yes	5738.0	yes	hybrid or gold		
0062647	Reproductive Medicine	5738.0	yes	12.0	5738.0		12.0	yes	5738.0	yes	hybrid or gold		
9206499	General Surgery	3220.0	yes	12.0	3220.0		12.0	yes	3220.0	yes	hybrid or gold		
9206499	Orthopedics	3220.0	yes	12.0	3220.0		12.0	yes	3220.0	yes	hybrid or gold		
7507223	Pediatrics												
9214441	Psychophysiology	6913.0	yes	12.0	6913.0		12.0	yes	6913.0	yes	hybrid or gold		
0165053	Veterinary Medicine	15974.0	yes	12.0	15974.0		12.0	yes	15974.0	yes	hybrid or gold		
9211664	Physiology												
100890617	Biology												
101556333	Audiology												
101556333	Speech-Language Pathology												
9433806	Gynecology												
9112311	Health Services Research												
101262057	Neoplasms												
7503120	Occupational Medicine												
9615684	Nursing												
0376372	Psychology	16276.0	yes	12.0	16276.0		12.0	yes	16276.0	yes	hybrid or gold		
101132991	Physical and Rehabilitation Medicine												
101132991	Social Sciences												
101235219	Palliative Care	12182.0	yes	12.0	12182.0		12.0	yes	12182.0	yes	hybrid or gold		
101235219	Social Sciences	12182.0	yes	12.0	12182.0		12.0	yes	12182.0	yes	hybrid or gold		
7503046	Dentistry												
7503124	Dentistry												
9211289	Orthopedics												
101158402	Military Medicine												
101142025	Nursing	15086.0	yes	12.0	15086.0		12.0	yes	15086.0	yes	hybrid or gold		
101142025	Pediatrics	15086.0	yes	12.0	15086.0		12.0	yes	15086.0	yes	hybrid or gold		
0376335	Audiology												
0376335	Speech-Language Pathology												
0376336	Audiology												
0376336	Speech-Language Pathology												
9705610	Audiology	14534.0	yes	0.0	14534.0		0.0	yes	14534.0	yes	hybrid or gold		
9705610	Speech-Language Pathology	14534.0	yes	0.0	14534.0		0.0	yes	14534.0	yes	hybrid or gold		
9504452	Neurology	18456.0	yes	12.0	18456.0		12.0	yes	18456.0	yes	hybrid or gold		
9504452	Physical and Rehabilitation Medicine	18456.0	yes	12.0	18456.0		12.0	yes	18456.0	yes	hybrid or gold		
8904842	Orthopedics												
101140323	Orthopedics												
8809258	Psychology	12253.0	yes	0.0	12253.0		0.0	yes	12253.0	yes	hybrid or gold		
8809258	Sports Medicine	12253.0	yes	0.0	12253.0		0.0	yes	12253.0	yes	hybrid or gold		
101606001	Sports Medicine	37013.0	yes	0.0	37013.0	0.0	0.0	yes					
9206500	Physical and Rehabilitation Medicine	12255.0	yes	0.0	12255.0		0.0	yes	12255.0	yes	hybrid or gold		
9206500	Sports Medicine	12255.0	yes	0.0	12255.0		0.0	yes	12255.0	yes	hybrid or gold		
7609632	Sports Medicine												
0376337	Sports Medicine	32236.0	yes	0.0	32236.0	0.0	12.0	yes					
8405364	Sports Medicine	5753.0	yes	12.0	5753.0		12.0	yes	5753.0	yes	hybrid or gold		
101174629	Sports Medicine											No	yes
101295936	Cell Biology												
0260125	Biochemistry												
9015483	Biochemistry	4709.0	yes	12.0	4709.0		12.0	yes	4709.0	yes	hybrid or gold		
9015483	Molecular Biology	4709.0	yes	12.0	4709.0		12.0	yes	4709.0	yes	hybrid or gold		
0050076	Dentistry												
101701089	Dentistry	35825.0	yes	12.0	35825.0		12.0	yes	35825.0	yes	hybrid or gold		
101701089	General Surgery	35825.0	yes	12.0	35825.0		12.0	yes	35825.0	yes	hybrid or gold		
9204584	Urology												
9415084	Physiology	8953.0	yes	0.0	8953.0	0.0	12.0	yes	8953.0	yes	hybrid or gold		
9111633	Brain	4791.0	yes	12.0	4791.0		12.0	yes	4791.0	yes	hybrid or gold		
9111633	Vascular Diseases	4791.0	yes	12.0	4791.0		12.0	yes	4791.0	yes	hybrid or gold		
9011206	Cell Biology	11384.0	yes	12.0	11384.0		12.0	yes	11384.0	yes	hybrid or gold		
9011206	Molecular Biology	11384.0	yes	12.0	11384.0		12.0	yes	11384.0	yes	hybrid or gold		
101128185	Genetics												
7503813	Substance-Related Disorders												
101295847	Substance-Related Disorders	23486.0	yes	0.0	23486.0		0.0	yes	23486.0	yes	hybrid or gold		
101508051	Substance-Related Disorders												
7609332	Substance-Related Disorders												
0235232	Cell Biology												
0235232	Diagnostic Imaging												
8804312	Cell Biology												
8804312	Pathology												
9001404	Substance-Related Disorders												
8500909	Substance-Related Disorders	14116.0	yes	12.0	14116.0		12.0	yes	14116.0	yes	hybrid or gold		
101181305	Neoplasms												
101181305	Palliative Care												
0330464	Molecular Biology												
8106911	Biochemistry												
8106911	Molecular Biology												
8109846	Biochemistry												
8109846	Molecular Biology												
7708965	Biochemistry												
101303204	General Surgery	14117.0	yes	12.0	14117.0		12.0	yes	14117.0	yes	hybrid or gold		
0222643	General Surgery	13898.0	yes	12.0	13898.0		12.0	yes	13898.0	yes	hybrid or gold		
0222643	Neoplasms	13898.0	yes	12.0	13898.0		12.0	yes	13898.0	yes	hybrid or gold		
8912976	General Surgery												
8912976	Neoplasms												
101197881	Orthopedics												
0376340	General Surgery	11385.0	yes	12.0	11385.0		12.0	yes	11385.0	yes	hybrid or gold		
9008978	Nursing												
9888878	Radiology	42.0	yes	0.0	42.0		0.0	yes				Yes	yes
9506702	Health Services	11963.0	yes	0.0	11963.0		0.0	yes	11963.0	yes	hybrid or gold		
9506702	Medical Informatics	11963.0	yes	0.0	11963.0		0.0	yes	11963.0	yes	hybrid or gold		
7503125	Dentistry												
7505629	Medicine												
7503048	Dentistry												
9875596	Dentistry												
0252052	Nutritional Sciences	15160.0	yes	12.0	15160.0		12.0	yes	15160.0	yes	hybrid or gold		
0376342	Biology	11387.0	yes	12.0	11387.0		12.0	yes	11387.0	yes	hybrid or gold		
7600115	Physiology	4652.0	yes	12.0	4652.0		12.0	yes	4652.0	yes	hybrid or gold		
0376343	Cardiology	3221.0	yes	12.0	3221.0		12.0	yes	3221.0	yes	hybrid or gold		
0376343	General Surgery	3221.0	yes	12.0	3221.0		12.0	yes	3221.0	yes	hybrid or gold		
0376343	Pulmonary Medicine	3221.0	yes	12.0	3221.0		12.0	yes	3221.0	yes	hybrid or gold		
0376343	Vascular Diseases	3221.0	yes	12.0	3221.0		12.0	yes	3221.0	yes	hybrid or gold		
8606160	Diagnostic Imaging	8865.0	yes	0.0	8865.0	0.0	12.0	yes	8865.0	yes	hybrid or gold		
8606160	Pulmonary Medicine	8865.0	yes	0.0	8865.0	0.0	12.0	yes	8865.0	yes	hybrid or gold		
101274235	Neoplasms	8866.0	yes	12.0	8866.0		12.0	yes	8866.0	yes	hybrid or gold		
101274235	Pulmonary Medicine	8866.0	yes	12.0	8866.0		12.0	yes	8866.0	yes	hybrid or gold		
101170508	Hematology	226.0	yes						226.0	yes	hybrid or gold		
9502018	Vascular Diseases	17394.0	yes	12.0	17394.0		12.0	yes	17394.0	yes	hybrid or gold		
101308490	Biotechnology	7509.0	yes	12.0	7509.0		12.0	yes	7509.0	yes	hybrid or gold		
101308490	Histology	7509.0	yes	12.0	7509.0		12.0	yes	7509.0	yes	hybrid or gold		
9306822	Nursing	14144.0	yes	12.0	14144.0		12.0	yes	14144.0	yes	hybrid or gold		
9306822	Physiology	14144.0	yes	12.0	14144.0		12.0	yes	14144.0	yes	hybrid or gold		
8605495	Medicine												
8606713	Toxicology												
8213460	Toxicology												
7513622	Environmental Health												
7513622	Toxicology												
100960995	Environmental Health	6254.0	yes	12.0	6254.0		12.0	yes	6254.0	yes	hybrid or gold		
100960995	Toxicology	6254.0	yes	12.0	6254.0		12.0	yes	6254.0	yes	hybrid or gold		
9802627	Environmental Health	6255.0	yes	12.0	6255.0		12.0	yes	6255.0	yes	hybrid or gold		
9802627	Toxicology	6255.0	yes	12.0	6255.0		12.0	yes	6255.0	yes	hybrid or gold		
7801250	Environmental Health												
7801250	Toxicology												
7805798	Toxicology												
8807101	Environmental Health												
9508274	Environmental Health	12871.0	yes	12.0	12871.0		12.0	yes	12871.0	yes	hybrid or gold		
9508274	Metabolism	12871.0	yes	12.0	12871.0		12.0	yes	12871.0	yes	hybrid or gold		
8211546	Complementary Therapies	12930.0	yes	12.0	12930.0		12.0	yes	12930.0	yes	hybrid or gold		
9001407	Nursing	9355.0	yes	0.0	9355.0		0.0	yes	9355.0	yes	hybrid or gold		
9001407	Social Sciences	9355.0	yes	0.0	9355.0		0.0	yes	9355.0	yes	hybrid or gold		
101190741	Medicine	36903.0	yes	0.0	36903.0	0.0	0.0	yes				Yes	yes
9111439	Nursing												
9111439	Transplantation												
0376373	Traumatology												
101570622	General Surgery	22110.0	yes	0.0	22110.0	0.0	12.0	yes	22110.0	yes	hybrid or gold		
101570622	Traumatology	22110.0	yes	0.0	22110.0	0.0	12.0	yes	22110.0	yes	hybrid or gold		
100898209	Traumatology	25428.0	yes	12.0	25428.0		12.0	yes	25428.0	yes	hybrid or gold		
9512997	Nursing	8867.0	yes	0.0	8867.0	0.0	12.0	yes	8867.0	yes	hybrid or gold		
9512997	Traumatology	8867.0	yes	0.0	8867.0	0.0	12.0	yes	8867.0	yes	hybrid or gold		
8809259	Military Medicine	3655.0	yes	24.0	3655.0		24.0	yes	3655.0	yes	hybrid or gold		
8809259	Psychology	3655.0	yes	24.0	3655.0		24.0	yes	3655.0	yes	hybrid or gold		
9434456	Communicable Diseases	3664.0	yes	12.0	3664.0		12.0	yes	3664.0	yes	hybrid or gold		
9434456	Public Health	3664.0	yes	12.0	3664.0		12.0	yes	3664.0	yes	hybrid or gold		
0406044	Public Health												
0406044	Tropical Medicine												
8010948	Pediatrics	24528.0	yes	12.0	24528.0		12.0	yes	24528.0	yes	hybrid or gold		
8010948	Tropical Medicine	24528.0	yes	12.0	24528.0		12.0	yes	24528.0	yes	hybrid or gold		
0311070	Pediatrics												
0311070	Tropical Medicine												
0166276	Pediatrics												
0166276	Tropical Medicine												
0311071	Pediatrics												
0311071	Tropical Medicine												
101315005	Diagnostic Imaging	28626.0	yes	12.0	28626.0		12.0	yes	28626.0	yes	hybrid or gold		
8211547	Diagnostic Imaging	33204.0	yes	12.0	33204.0		12.0	yes	33204.0	yes	hybrid or gold		
8612238	Cell Biology												
8612238	Molecular Biology												
0376344	Cell Biology												
0376344	Diagnostic Imaging												
0376345	Cell Biology												
7909645	Environmental Health												
7909645	Occupational Medicine												
9809909	Epidemiology	14875.0	yes	12.0	14875.0		12.0	yes	14875.0	yes	hybrid or gold		
9809909	Public Health	14875.0	yes	12.0	14875.0		12.0	yes	14875.0	yes	hybrid or gold		
0376374	Urology	14188.0	yes						14188.0	yes	hybrid or gold		
8006503	Urology												
7802652	Nephrology												
7802652	Urology												
100940729	Vascular Diseases	25317.0	yes	0.0	25317.0		0.0	yes	25317.0	yes	hybrid or gold		
9203369	Radiology	14157.0	yes	12.0	14157.0		12.0	yes	14157.0	yes	hybrid or gold		
9203369	Vascular Diseases	14157.0	yes	12.0	14157.0		12.0	yes	14157.0	yes	hybrid or gold		
9014475	Nursing	3222.0	yes	12.0	3222.0		12.0	yes	3222.0	yes	hybrid or gold		
9014475	Vascular Diseases	3222.0	yes	12.0	3222.0		12.0	yes	3222.0	yes	hybrid or gold		
9206092	Vascular Diseases	9019.0	yes	0.0	9019.0		0.0	yes	9019.0	yes	hybrid or gold		
8407742	General Surgery	3223.0	yes	12.0	3223.0		12.0	yes	3223.0	yes	hybrid or gold		
8407742	Vascular Diseases	3223.0	yes	12.0	3223.0		12.0	yes	3223.0	yes	hybrid or gold		
101607771	General Surgery	35831.0	yes	12.0	35831.0		12.0	yes	35831.0	yes	hybrid or gold		
101607771	Vascular Diseases	35831.0	yes	12.0	35831.0		12.0	yes	35831.0	yes	hybrid or gold		
101212761	Parasitology	23565.0	yes	0.0	23565.0	0.0	0.0	yes				No	yes
101212761	Tropical Medicine	23565.0	yes	0.0	23565.0	0.0	0.0	yes				No	yes
9512496	Environmental Health	6919.0	yes	0.0	6919.0	0.0	0.0	yes					
9104163	Otolaryngology	2036.0	yes	0.0	2036.0		0.0	yes	2036.0	yes	hybrid or gold		
101163270	Cardiology	12971.0	yes	12.0	12971.0		12.0	yes	12971.0	yes	hybrid or gold		
101163270	Veterinary Medicine	12971.0	yes	12.0	12971.0		12.0	yes	12971.0	yes	hybrid or gold		
9426426	Dentistry	35683.0	yes	0.0	35683.0		0.0	yes	35683.0	yes	hybrid or gold		
9426426	Veterinary Medicine	35683.0	yes	0.0	35683.0		0.0	yes	35683.0	yes	hybrid or gold		
9011490	Veterinary Medicine	19326.0	yes	0.0	19326.0		0.0	yes	19326.0	yes	hybrid or gold		
101152804	Critical Care	6920.0	yes	12.0	6920.0		12.0	yes	6920.0	yes	hybrid or gold		
101152804	Emergency Medicine	6920.0	yes	12.0	6920.0		12.0	yes	6920.0	yes	hybrid or gold		
101152804	Veterinary Medicine	6920.0	yes	12.0	6920.0		12.0	yes	6920.0	yes	hybrid or gold		
8708660	Internal Medicine	15926.0	yes	0.0	15926.0	0.0	0.0	yes				No	yes
8708660	Veterinary Medicine	15926.0	yes	0.0	15926.0	0.0	0.0	yes				No	yes
100955112	Pathology												
100955112	Physiology												
100955112	Veterinary Medicine												
100955260	Public Health												
100955260	Veterinary Medicine												
7610519	Education	6699.0	yes	0.0	6699.0		0.0	yes	6699.0	yes	hybrid or gold		
7610519	Veterinary Medicine	6699.0	yes	0.0	6699.0		0.0	yes	6699.0	yes	hybrid or gold		
9105360	Veterinary Medicine												
7910920	Pharmacology	7090.0	yes	12.0	7090.0		12.0	yes	7090.0	yes	hybrid or gold		
7910920	Therapeutics	7090.0	yes	12.0	7090.0		12.0	yes	7090.0	yes	hybrid or gold		
7910920	Veterinary Medicine	7090.0	yes	12.0	7090.0		12.0	yes	7090.0	yes	hybrid or gold		
100964185	Veterinary Medicine											No	yes
9435672	Gastroenterology	7091.0	yes	12.0	7091.0		12.0	yes	7091.0	yes	hybrid or gold		
0113724	Virology	6221.0	yes	0.0	6221.0	6.0	0.0	yes	6221.0	yes	hybrid or gold		
8005839	Virology	14150.0	yes	12.0	14150.0		12.0	yes	14150.0	yes	hybrid or gold		
101147197	Ophthalmology	17884.0	yes	0.0	17884.0	0.0		yes				No	yes
101254059	Photography	947.0	yes	12.0	947.0		12.0	yes	947.0	yes	hybrid or gold		
101313252	Biology	13588.0	yes	6.0	13588.0	24.0	6.0	yes	13588.0	yes	hybrid or gold		
101313252	Medicine	13588.0	yes	6.0	13588.0	24.0	6.0	yes	13588.0	yes	hybrid or gold		
101532664	Gastroenterology	14151.0	yes	12.0	14151.0		12.0	yes	14151.0	yes	hybrid or gold		
101532664	General Surgery	14151.0	yes	12.0	14151.0		12.0	yes	14151.0	yes	hybrid or gold		
0402374	Biochemistry												
8712262	Otolaryngology	3225.0	yes	12.0	3225.0		12.0	yes	3225.0	yes	hybrid or gold		
101536393	Acquired Immunodeficiency Syndrome												
101185420	Environmental Health	13279.0	yes	0.0	13279.0	0.0	0.0	yes				No	yes
7505562	Environmental Health												
18030020R	Nursing												
7705433	Dentistry												
0244160	Veterinary Medicine	37371.0	yes						37371.0	yes	hybrid or gold		
7503127	Dentistry												
7503128	Dentistry												
8916635	Geriatrics	5789.0	yes	12.0	5789.0		12.0	yes	5789.0	yes	hybrid or gold		
8916635	Women's Health	5789.0	yes	12.0	5789.0		12.0	yes	5789.0	yes	hybrid or gold		
9208978	Gynecology												
9208978	Medicine												
101159262	Gynecology	1467.0	yes	0.0	1467.0		0.0	yes	1467.0	yes	hybrid or gold		
101159262	Women's Health	1467.0	yes	0.0	1467.0		0.0	yes	1467.0	yes	hybrid or gold		
100888719	Gynecology												
100888719	Women's Health												
101592569	Dentistry	22034.0	yes	12.0	22034.0		12.0	yes	22034.0	yes	hybrid or gold		
101592569	Orthodontics	22034.0	yes	12.0	22034.0		12.0	yes	22034.0	yes	hybrid or gold		
9417080	Nursing	12213.0	yes	0.0	12213.0		0.0	yes					
9435679	Nursing	8955.0	yes	0.0	8955.0	0.0	12.0	yes	8955.0	yes	hybrid or gold		
9000080	Radiology	2039.0	yes	0.0	2039.0		0.0	yes	2039.0	yes	hybrid or gold		
0333507	Behavioral Sciences	14870.0	yes	12.0	14870.0		12.0	yes					
0333507	Pediatrics	14870.0	yes	12.0	14870.0		12.0	yes					
0333507	Psychology	14870.0	yes	12.0	14870.0		12.0	yes					
100954270	Science												
101236535	Biology	14868.0	yes	12.0	14868.0		12.0	yes					
101236535	Medicine	14868.0	yes	12.0	14868.0		12.0	yes					
8915208	Veterinary Medicine												
0142477	Biology												
0142477	Reproductive Medicine												
9513102	Medicine	29265.0	yes	0.0	29265.0	0.0	12.0	yes	29265.0	yes	hybrid or gold		
101467978	Cardiology	16035.0	yes	12.0	16035.0		12.0	yes	16035.0	yes	hybrid or gold		
101467978	Diagnostic Imaging	16035.0	yes	12.0	16035.0		12.0	yes	16035.0	yes	hybrid or gold		
101467978	Vascular Diseases	16035.0	yes	12.0	16035.0		12.0	yes	16035.0	yes	hybrid or gold		
101467004	Cardiology	16743.0	yes	12.0	16743.0		12.0	yes	16743.0	yes	hybrid or gold		
101467004	Vascular Diseases	16743.0	yes	12.0	16743.0		12.0	yes	16743.0	yes	hybrid or gold		
101656995	Cardiology	31852.0	yes	12.0	31852.0		12.0	yes	31852.0	yes	hybrid or gold		
101598241	Cardiology	31851.0	yes	12.0	31851.0		12.0	yes	31851.0	yes	hybrid or gold		
0317011	Medicine												
8916516	Medicine												
7501160	Medicine	11538.0	yes	0.0	11538.0		0.0	yes					
101676033	Cardiology	31465.0	yes	0.0	31465.0		0.0	yes	31465.0	yes	hybrid or gold		
101589530	Dermatology	24834.0	yes	0.0	24834.0		0.0	yes	24834.0	yes	hybrid or gold		
101589532	General Surgery												
101769500	Epidemiology	39406.0	yes	0.0	39406.0	0.0		yes				No	yes
101769500	Public Health	39406.0	yes	0.0	39406.0	0.0		yes				No	yes
101589534	Internal Medicine	24836.0	yes	0.0	24836.0		0.0	yes	24836.0	yes	hybrid or gold		
101729235	Medicine	35490.0	yes	0.0	35490.0	0.0		yes				No	yes
101589536	Neurology	24837.0	yes	0.0	24837.0		0.0	yes	24837.0	yes	hybrid or gold		
101652861	Neoplasms	31541.0	yes	0.0	31541.0		0.0	yes	31541.0	yes	hybrid or gold		
101589539	Ophthalmology	24838.0	yes	0.0	24838.0		0.0	yes	24838.0	yes	hybrid or gold		
101589542	Otolaryngology	24839.0	yes	0.0	24839.0		0.0	yes	24839.0	yes	hybrid or gold		
101589544	Pediatrics	24840.0	yes	0.0	24840.0		0.0	yes	24840.0	yes	hybrid or gold		
101589550	Psychiatry	24841.0	yes	0.0	24841.0		0.0	yes	24841.0	yes	hybrid or gold		
101589550	Psychology	24841.0	yes	0.0	24841.0		0.0	yes	24841.0	yes	hybrid or gold		
101589553	General Surgery	24842.0	yes	0.0	24842.0		0.0	yes	24842.0	yes	hybrid or gold		
0203020	Nursing												
8802680	Environmental Health												
101775177	Audiology	38059.0	yes	0.0	38059.0	6.0	0.0	yes	38059.0	yes	hybrid or gold		
101775177	Biophysics	38059.0	yes	0.0	38059.0	6.0	0.0	yes	38059.0	yes	hybrid or gold		
101648258	Health Services												
101648258	Health Services Research												
101772772	Health Services												
101764819	Health Services	36763.0	yes	0.0	36763.0	0.0	12.0	yes	36763.0	yes	hybrid or gold		
101764819	Health Services Research	36763.0	yes	0.0	36763.0	0.0	12.0	yes	36763.0	yes	hybrid or gold		
101596828	Orthopedics	32799.0	yes	0.0	32799.0	0.0	12.0	yes	32799.0	yes	hybrid or gold		
101674872	Orthopedics	32781.0	yes	0.0	32781.0	0.0	12.0	yes	32781.0	yes	hybrid or gold		
100888280	Radiology												
101684552	Reproductive Medicine												
101676073	Medicine	35504.0	yes	0.0	35504.0	0.0		yes				Yes	yes
101708809	Neoplasms	35087.0	yes	12.0	35087.0		12.0	yes	35087.0	yes	hybrid or gold		
101760170	Neoplasms	42634.0	yes	0.0	42634.0	0.0		yes				No	yes
101758685	Neoplasms	14963.0	yes	12.0	14963.0		12.0	yes	14963.0	yes	hybrid or gold		
101705370	Neoplasms	35086.0	yes	12.0	35086.0		12.0	yes	35086.0	yes	hybrid or gold		
101684997	Dentistry	33485.0	yes	12.0	33485.0		12.0	yes	33485.0	yes	hybrid or gold		
8102138	Emergency Medicine												
8102138	Health Services												
0417646	Medicine												
0320133	Audiology												
0320133	General Surgery												
0320133	Otolaryngology												
8404889	Parasitology												
0417444	Otolaryngology												
2985186R	Medicine												
2985186R	Reproductive Medicine												
1256412	Veterinary Medicine												
0420105	Genetics, Medical												
101624439	Medical Informatics	32251.0	yes	0.0	32251.0	0.0	0.0	yes				Yes	yes
101721827	Neoplasms	32842.0	yes	0.0	32842.0	0.0	0.0	yes				No	yes
0045233	Medicine											No	yes
0347421	Nursing												
0072456	Medicine												
0334432	Medicine												
9802902	Geriatrics												
9802902	Medicine												
9318900	Nursing												
100938016	Rheumatology												
100888423	Ethics												
100888423	Jurisprudence												
100888423	Nursing												
101091810	Endocrinology												
101091810	Gastroenterology												
17810330R	Nursing												
9500811	Nursing												
0377752	Dentistry												
17810430R	Nursing												
17810430R	Obstetrics												
0424745	Endocrinology												
101284924	Medical Informatics												
7804134	Nutritional Sciences	9320.0	yes	12.0	9320.0		12.0	yes	9320.0	yes	hybrid or gold		
7806868	Cardiology												
0226646	Dentistry												
0401175	Cardiology												
8301814	Health Services												
8301814	Hospitals												
0154402	Anti-Infective Agents												
8509412	Neoplasms												
0313225	Neoplasms	1356.0	yes	6.0	1356.0		6.0	yes	1356.0	yes	hybrid or gold		
7600543	Dermatology												
7600543	Sexually Transmitted Diseases												
9800765	Medicine												
9301272	Biotechnology												
9301272	Genetics												
9213239	Genetics, Medical												
100893704	Communicable Diseases												
0247713	Medicine												
0243706	Biology												
0243706	Medicine												
0376565	Microbiology												
101227890	Nursing	3689.0	yes	6.0	3689.0		6.0	yes					
0044652	Ophthalmology	14879.0	yes	12.0	14879.0		12.0	yes					
2983305R	Pharmacology												
2985184R	Physiology												
8610886	Neurology												
